"ID","DataSrc","Irrigtn","CropTyp","LstSrvD","county"
"38137_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"38193_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/25 00:00:00","Yakima"
"38194_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/25 00:00:00","Yakima"
"38195_WSDA_SF_2016","NASS","rill","corn, field","2016/07/18 00:00:00","Yakima"
"38229_WSDA_SF_2016","WSDA","rill","wheat","2016/07/18 00:00:00","Yakima"
"38241_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/25 00:00:00","Yakima"
"38269_WSDA_SF_2016","WSDA","wheel line","dill","2016/07/11 00:00:00","Yakima"
"38281_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/06 00:00:00","Yakima"
"38319_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"38350_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"38353_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/18 00:00:00","Yakima"
"38358_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/25 00:00:00","Yakima"
"38390_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"38399_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"38410_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"38446_WSDA_SF_2016","WSDA","wheel line","dill","2016/07/25 00:00:00","Yakima"
"38454_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"38473_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/12 00:00:00","Yakima"
"38474_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/12 00:00:00","Yakima"
"38482_WSDA_SF_2016","WSDA","wheel line","dill","2016/07/12 00:00:00","Yakima"
"38492_WSDA_SF_2016","WSDA","center pivot","carrot seed","2016/07/11 00:00:00","Yakima"
"38516_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"38532_WSDA_SF_2016","WSDA","wheel line","carrot seed","2016/07/11 00:00:00","Yakima"
"38550_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"38559_WSDA_SF_2016","WSDA","drip","tomato","2016/07/06 00:00:00","Yakima"
"38578_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"38581_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"38605_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"38637_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/16 00:00:00","Yakima"
"38673_WSDA_SF_2016","WSDA","rill","wheat","2016/08/15 00:00:00","Yakima"
"38706_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/25 00:00:00","Yakima"
"38747_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"38760_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/11 00:00:00","Yakima"
"38823_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/12 00:00:00","Yakima"
"38844_WSDA_SF_2016","NASS","center pivot","corn, field","2016/07/18 00:00:00","Yakima"
"38859_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"38863_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"38876_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"38879_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/13 00:00:00","Yakima"
"38891_WSDA_SF_2016","WSDA","center pivot/rill","corn, field","2016/06/06 00:00:00","Yakima"
"38912_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"38926_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"38952_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/18 00:00:00","Yakima"
"38972_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/06/06 00:00:00","Yakima"
"38998_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"39002_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/12 00:00:00","Yakima"
"39005_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/25 00:00:00","Yakima"
"39020_WSDA_SF_2016","NASS","center pivot","wheat","2016/12/31 00:00:00","Yakima"
"39042_WSDA_SF_2016","WSDA","rill","corn, field","2016/08/29 00:00:00","Yakima"
"39043_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"39060_WSDA_SF_2016","NASS","wheel line","wheat","2016/07/12 00:00:00","Yakima"
"39079_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/13 00:00:00","Yakima"
"39080_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"39143_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"39158_WSDA_SF_2016","WSDA","rill","wheat","2016/07/18 00:00:00","Yakima"
"39170_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/16 00:00:00","Yakima"
"39174_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"39186_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/25 00:00:00","Yakima"
"39194_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"39213_WSDA_SF_2016","WSDA","sprinkler","corn, sweet","2016/11/07 00:00:00","Yakima"
"39214_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/06/06 00:00:00","Yakima"
"39309_WSDA_SF_2016","WSDA","wheel line","potato","2016/07/06 00:00:00","Yakima"
"39314_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/25 00:00:00","Yakima"
"39315_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/25 00:00:00","Yakima"
"39342_WSDA_SF_2016","WSDA","rill","wheat","2016/07/25 00:00:00","Yakima"
"39385_WSDA_SF_2016","WSDA","drip","cucumber","2016/07/12 00:00:00","Yakima"
"39398_WSDA_SF_2016","WSDA","drip","corn, sweet","2016/07/12 00:00:00","Yakima"
"39399_WSDA_SF_2016","WSDA","drip","corn, sweet","2016/07/12 00:00:00","Yakima"
"39404_WSDA_SF_2016","WSDA","rill","corn, sweet","2016/07/12 00:00:00","Yakima"
"39415_WSDA_SF_2016","WSDA","wheel line","corn, field","2016/07/13 00:00:00","Yakima"
"39442_WSDA_SF_2016","WSDA","rill","wheat","2016/07/13 00:00:00","Yakima"
"39476_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"39477_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"39489_WSDA_SF_2016","WSDA","drip","corn, sweet","2016/07/12 00:00:00","Yakima"
"39611_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"39614_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"39616_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"39621_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/06/06 00:00:00","Yakima"
"39625_WSDA_SF_2016","WSDA","wheel line","corn, field","2016/07/11 00:00:00","Yakima"
"39626_WSDA_SF_2016","WSDA","wheel line","dill","2016/07/11 00:00:00","Yakima"
"39639_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"39651_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/25 00:00:00","Yakima"
"39698_WSDA_SF_2016","WSDA","rill","wheat","2016/07/11 00:00:00","Yakima"
"39706_WSDA_SF_2016","WSDA","rill","wheat","2016/07/25 00:00:00","Yakima"
"39723_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/25 00:00:00","Yakima"
"39724_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/11 00:00:00","Yakima"
"39727_WSDA_SF_2016","WSDA","rill","onion","2016/07/06 00:00:00","Yakima"
"39754_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"39772_WSDA_SF_2016","WSDA","wheel line","carrot seed","2016/07/11 00:00:00","Yakima"
"39778_WSDA_SF_2016","WSDA","rill","bluegrass seed","2016/07/11 00:00:00","Yakima"
"39786_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/06 00:00:00","Yakima"
"39800_WSDA_SF_2016","WSDA","drip","corn, sweet","2016/07/06 00:00:00","Yakima"
"39817_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/11 00:00:00","Yakima"
"39887_WSDA_SF_2016","WSDA","rill","wheat","2016/07/18 00:00:00","Yakima"
"39890_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/12 00:00:00","Yakima"
"39908_WSDA_SF_2016","NASS","wheel line","wheat","2016/07/25 00:00:00","Yakima"
"39936_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/11 00:00:00","Yakima"
"39942_WSDA_SF_2016","NASS","rill","corn, field","2016/07/18 00:00:00","Yakima"
"39969_WSDA_SF_2016","WSDA","rill","wheat","2016/07/18 00:00:00","Yakima"
"39971_WSDA_SF_2016","NASS","rill","corn, field","2016/12/31 00:00:00","Yakima"
"39972_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/25 00:00:00","Yakima"
"39989_WSDA_SF_2016","WSDA","rill","potato","2016/07/18 00:00:00","Yakima"
"39991_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/25 00:00:00","Yakima"
"39992_WSDA_SF_2016","WSDA","rill","wheat","2016/07/25 00:00:00","Yakima"
"40006_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"40008_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/25 00:00:00","Yakima"
"40009_WSDA_SF_2016","WSDA","rill","wheat","2016/07/25 00:00:00","Yakima"
"40036_WSDA_SF_2016","WSDA","rill","corn, field","2016/08/29 00:00:00","Yakima"
"40041_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"40044_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"40045_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"40046_WSDA_SF_2016","NASS","rill","corn, field","2016/07/18 00:00:00","Yakima"
"40047_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"40048_WSDA_SF_2016","WSDA","rill","wheat","2016/07/18 00:00:00","Yakima"
"40104_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Yakima"
"40109_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/11 00:00:00","Yakima"
"40133_WSDA_SF_2016","WSDA","center pivot","carrot seed","2016/07/25 00:00:00","Yakima"
"40134_WSDA_SF_2016","WSDA","wheel line","dill","2016/07/11 00:00:00","Yakima"
"40146_WSDA_SF_2016","WSDA","rill","wheat","2016/07/25 00:00:00","Yakima"
"40168_WSDA_SF_2016","WSDA","center pivot","corn seed","2016/07/11 00:00:00","Yakima"
"40188_WSDA_SF_2016","WSDA","wheel line","dill","2016/07/11 00:00:00","Yakima"
"40197_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/25 00:00:00","Yakima"
"40214_WSDA_SF_2016","WSDA","rill","wheat","2016/07/13 00:00:00","Yakima"
"40219_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"40222_WSDA_SF_2016","WSDA","center pivot","wheat","2016/07/25 00:00:00","Yakima"
"40223_WSDA_SF_2016","NASS","rill","corn, field","2016/07/25 00:00:00","Yakima"
"40237_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/11 00:00:00","Yakima"
"40249_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/06 00:00:00","Yakima"
"40253_WSDA_SF_2016","WSDA","rill","corn, field","2016/08/15 00:00:00","Yakima"
"40266_WSDA_SF_2016","WSDA","drip","pumpkin","2016/08/15 00:00:00","Yakima"
"40314_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/12 00:00:00","Yakima"
"40333_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"40339_WSDA_SF_2016","WSDA","center pivot/wheel line","wheat","2016/07/11 00:00:00","Yakima"
"40387_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/18 00:00:00","Yakima"
"40406_WSDA_SF_2016","NASS","rill","corn, field","2016/12/31 00:00:00","Yakima"
"40437_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/12 00:00:00","Yakima"
"40443_WSDA_SF_2016","WSDA","center pivot/sprinkler","wheat","2016/07/18 00:00:00","Yakima"
"40447_WSDA_SF_2016","WSDA","rill","corn, sweet","2016/06/06 00:00:00","Yakima"
"40470_WSDA_SF_2016","WSDA","rill","wheat","2016/07/18 00:00:00","Yakima"
"40487_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/25 00:00:00","Yakima"
"40511_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/11 00:00:00","Yakima"
"40571_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/12 00:00:00","Yakima"
"40625_WSDA_SF_2016","NASS","rill","wheat","2016/07/18 00:00:00","Yakima"
"40636_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"40647_WSDA_SF_2016","WSDA","center pivot","triticale","2016/07/18 00:00:00","Yakima"
"40648_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"40669_WSDA_SF_2016","WSDA","rill","wheat","2016/08/15 00:00:00","Yakima"
"40680_WSDA_SF_2016","WSDA","rill","wheat","2016/07/13 00:00:00","Yakima"
"40684_WSDA_SF_2016","WSDA","drip","corn, sweet","2016/07/25 00:00:00","Yakima"
"40699_WSDA_SF_2016","WSDA","rill","wheat","2016/07/18 00:00:00","Yakima"
"40720_WSDA_SF_2016","WSDA","drip","bean, green","2016/07/12 00:00:00","Yakima"
"40761_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"40762_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"40804_WSDA_SF_2016","WSDA","wheel line","dill","2016/07/11 00:00:00","Yakima"
"40807_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/11 00:00:00","Yakima"
"40808_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/12 00:00:00","Yakima"
"40860_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/11 00:00:00","Yakima"
"40862_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/06 00:00:00","Yakima"
"40925_WSDA_SF_2016","WSDA","rill","corn, sweet","2016/08/29 00:00:00","Yakima"
"40967_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"40971_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/25 00:00:00","Yakima"
"40985_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/25 00:00:00","Yakima"
"41003_WSDA_SF_2016","WSDA","rill","wheat","2016/07/18 00:00:00","Yakima"
"41022_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"41043_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"41092_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/06 00:00:00","Yakima"
"41093_WSDA_SF_2016","WSDA","wheel line","barley hay","2016/07/06 00:00:00","Yakima"
"41115_WSDA_SF_2016","WSDA","drip","squash","2016/07/12 00:00:00","Yakima"
"41116_WSDA_SF_2016","WSDA","rill/wheel line","wheat","2016/07/12 00:00:00","Yakima"
"41118_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/12 00:00:00","Yakima"
"41141_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/04/04 00:00:00","Yakima"
"41172_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/12 00:00:00","Yakima"
"41221_WSDA_SF_2016","WSDA","rill","wheat","2016/07/13 00:00:00","Yakima"
"41257_WSDA_SF_2016","WSDA","sprinkler","barley hay","2016/11/07 00:00:00","Yakima"
"41263_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"41344_WSDA_SF_2016","WSDA","rill","wheat","2016/07/13 00:00:00","Yakima"
"41346_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"41366_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/06 00:00:00","Yakima"
"41410_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"41427_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"41430_WSDA_SF_2016","WSDA","rill","wheat","2016/07/13 00:00:00","Yakima"
"41475_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"41476_WSDA_SF_2016","WSDA","rill","wheat","2016/07/18 00:00:00","Yakima"
"41506_WSDA_SF_2016","WSDA","wheel line","dill","2016/07/11 00:00:00","Yakima"
"41507_WSDA_SF_2016","WSDA","sprinkler","corn, field","2016/07/25 00:00:00","Yakima"
"41541_WSDA_SF_2016","NASS","rill","corn, field","2016/07/18 00:00:00","Yakima"
"41560_WSDA_SF_2016","NASS","rill","corn, field","2016/07/18 00:00:00","Yakima"
"41616_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"41637_WSDA_SF_2016","WSDA","sprinkler","wheat","2016/07/11 00:00:00","Yakima"
"41651_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"41652_WSDA_SF_2016","WSDA","wheel line","corn, field","2016/07/13 00:00:00","Yakima"
"41682_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/25 00:00:00","Yakima"
"41721_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"41724_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/11 00:00:00","Yakima"
"41774_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"41820_WSDA_SF_2016","WSDA","drip","pumpkin","2016/06/06 00:00:00","Yakima"
"41822_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"41829_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/13 00:00:00","Yakima"
"41838_WSDA_SF_2016","WSDA","drip","corn, sweet","2016/07/12 00:00:00","Yakima"
"41844_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"41845_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"41860_WSDA_SF_2016","WSDA","center pivot/rill","corn, field","2016/07/06 00:00:00","Yakima"
"41861_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/12 00:00:00","Yakima"
"41863_WSDA_SF_2016","WSDA","rill","corn, sweet","2016/07/06 00:00:00","Yakima"
"41897_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"41916_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"41919_WSDA_SF_2016","WSDA","rill","wheat","2016/07/18 00:00:00","Yakima"
"41930_WSDA_SF_2016","WSDA","drip","pepper","2016/07/06 00:00:00","Yakima"
"41944_WSDA_SF_2016","WSDA","wheel line","corn, sweet","2016/07/12 00:00:00","Yakima"
"41952_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"41954_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/12 00:00:00","Yakima"
"41963_WSDA_SF_2016","NASS","center pivot","corn, sweet","2016/07/12 00:00:00","Yakima"
"41971_WSDA_SF_2016","WSDA","rill","wheat","2016/07/13 00:00:00","Yakima"
"42003_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"42035_WSDA_SF_2016","WSDA","rill","wheat","2016/07/13 00:00:00","Yakima"
"42042_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/12 00:00:00","Yakima"
"42115_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/25 00:00:00","Yakima"
"42162_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"42168_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"42177_WSDA_SF_2016","WSDA","wheel line","dill","2016/07/12 00:00:00","Yakima"
"42230_WSDA_SF_2016","WSDA","wheel line","oat hay","2016/07/11 00:00:00","Yakima"
"42277_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/11 00:00:00","Yakima"
"42329_WSDA_SF_2016","WSDA","rill","wheat","2016/07/13 00:00:00","Yakima"
"42331_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"42333_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"42352_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"42354_WSDA_SF_2016","WSDA","rill","wheat","2016/07/25 00:00:00","Yakima"
"42372_WSDA_SF_2016","WSDA","wheel line","squash","2016/07/11 00:00:00","Yakima"
"42382_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/06 00:00:00","Yakima"
"42450_WSDA_SF_2016","WSDA","wheel line","corn, sweet","2016/07/11 00:00:00","Yakima"
"42459_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/18 00:00:00","Yakima"
"42464_WSDA_SF_2016","WSDA","wheel line","dill","2016/07/11 00:00:00","Yakima"
"42465_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/11 00:00:00","Yakima"
"42467_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"42496_WSDA_SF_2016","WSDA","center pivot","barley hay","2016/07/11 00:00:00","Yakima"
"42508_WSDA_SF_2016","NASS","rill","corn, field","2016/12/31 00:00:00","Yakima"
"42519_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/11 00:00:00","Yakima"
"42562_WSDA_SF_2016","NASS","center pivot","corn, field","2016/07/11 00:00:00","Yakima"
"42563_WSDA_SF_2016","WSDA","rill","corn, sweet","2016/07/12 00:00:00","Yakima"
"42590_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/25 00:00:00","Yakima"
"42609_WSDA_SF_2016","NASS","rill","corn, field","2016/07/25 00:00:00","Yakima"
"42645_WSDA_SF_2016","WSDA","wheel line","dill","2016/07/11 00:00:00","Yakima"
"42655_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"42701_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/13 00:00:00","Yakima"
"42723_WSDA_SF_2016","WSDA","rill","wheat","2016/08/15 00:00:00","Yakima"
"42727_WSDA_SF_2016","WSDA","rill","wheat","2016/08/15 00:00:00","Yakima"
"42761_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/25 00:00:00","Yakima"
"42770_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/11 00:00:00","Yakima"
"42775_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"42807_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"42811_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"42815_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/25 00:00:00","Yakima"
"42816_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"42822_WSDA_SF_2016","WSDA","drip","tobacco","2016/08/29 00:00:00","Yakima"
"42823_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"42828_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/06 00:00:00","Yakima"
"42904_WSDA_SF_2016","WSDA","wheel line","wheat","2016/07/11 00:00:00","Yakima"
"42967_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"43014_WSDA_SF_2016","NASS","center pivot","corn, field","2016/07/11 00:00:00","Yakima"
"43016_WSDA_SF_2016","WSDA","wheel line","potato","2016/07/06 00:00:00","Yakima"
"43024_WSDA_SF_2016","NASS","wheel line","wheat","2016/12/31 00:00:00","Yakima"
"43035_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"43038_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"43060_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/25 00:00:00","Yakima"
"43085_WSDA_SF_2016","WSDA","rill","wheat","2016/07/18 00:00:00","Yakima"
"43111_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"43144_WSDA_SF_2016","WSDA","wheel line","dill","2016/07/11 00:00:00","Yakima"
"43145_WSDA_SF_2016","WSDA","rill","wheat","2016/07/18 00:00:00","Yakima"
"43159_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/11 00:00:00","Yakima"
"43179_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/25 00:00:00","Yakima"
"43208_WSDA_SF_2016","WSDA","drip","bean, green","2016/07/06 00:00:00","Yakima"
"43211_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/25 00:00:00","Yakima"
"43237_WSDA_SF_2016","NASS","rill","corn, field","2016/07/18 00:00:00","Yakima"
"43241_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/06 00:00:00","Yakima"
"43261_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/06 00:00:00","Yakima"
"43266_WSDA_SF_2016","WSDA","wheel line","corn, field","2016/07/11 00:00:00","Yakima"
"43268_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"43283_WSDA_SF_2016","WSDA","rill","wheat","2016/07/13 00:00:00","Yakima"
"43290_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"43291_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"43310_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"43311_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/18 00:00:00","Yakima"
"43316_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"43374_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/18 00:00:00","Yakima"
"43381_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"43384_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"43386_WSDA_SF_2016","WSDA","rill","wheat","2016/07/18 00:00:00","Yakima"
"43387_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/18 00:00:00","Yakima"
"43407_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/25 00:00:00","Yakima"
"43408_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/13 00:00:00","Yakima"
"43501_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/25 00:00:00","Yakima"
"43524_WSDA_SF_2016","WSDA","wheel line","barley hay","2016/07/25 00:00:00","Yakima"
"43529_WSDA_SF_2016","WSDA","drip","fescue seed","2016/07/25 00:00:00","Yakima"
