"ID","DataSrc","Irrigtn","CropTyp","LstSrvD","county"
"35352_WSDA_SF_2018","WSDA","rill","corn, field","2018/10/15 00:00:00","Yakima"
"35372_WSDA_SF_2018","WSDA","wheel line","corn, field","2018/08/29 00:00:00","Yakima"
"35377_WSDA_SF_2018","WSDA","wheel line","corn, field","2018/09/05 00:00:00","Yakima"
"35407_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/05 00:00:00","Yakima"
"35408_WSDA_SF_2018","WSDA","wheel line","oat","2018/06/27 00:00:00","Yakima"
"35419_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"35458_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"35459_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/29 00:00:00","Yakima"
"35464_WSDA_SF_2018","WSDA","rill/wheel line","corn, field","2018/08/01 00:00:00","Yakima"
"35466_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/05 00:00:00","Yakima"
"35488_WSDA_SF_2018","WSDA","rill","corn, field","2018/10/01 00:00:00","Yakima"
"35495_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/10 00:00:00","Yakima"
"35507_WSDA_SF_2018","WSDA","rill","corn, field","2018/07/31 00:00:00","Yakima"
"35544_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/07/31 00:00:00","Yakima"
"35559_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/10 00:00:00","Yakima"
"35565_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/05 00:00:00","Yakima"
"35583_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"35590_WSDA_SF_2018","WSDA","rill","pumpkin","2018/08/06 00:00:00","Yakima"
"35592_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/15 00:00:00","Yakima"
"35603_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"35612_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"35639_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/29 00:00:00","Yakima"
"35706_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/22 00:00:00","Yakima"
"35726_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/07/31 00:00:00","Yakima"
"35728_WSDA_SF_2018","WSDA","rill","corn, field","2018/10/12 00:00:00","Yakima"
"35729_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/10 00:00:00","Yakima"
"35733_WSDA_SF_2018","WSDA","wheel line","oat hay","2018/07/03 00:00:00","Yakima"
"35740_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"35747_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/27 00:00:00","Yakima"
"35767_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/27 00:00:00","Yakima"
"35775_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"35797_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/06 00:00:00","Yakima"
"35800_WSDA_SF_2018","WSDA","rill","corn, field","2018/07/31 00:00:00","Yakima"
"35817_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/06 00:00:00","Yakima"
"35824_WSDA_SF_2018","WSDA","rill","corn, field","2018/07/20 00:00:00","Yakima"
"35825_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"35834_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/08 00:00:00","Yakima"
"35856_WSDA_SF_2018","WSDA","sprinkler","caneberry","2018/06/27 00:00:00","Yakima"
"35860_WSDA_SF_2018","WSDA","wheel line","corn, field","2018/07/31 00:00:00","Yakima"
"35900_WSDA_SF_2018","WSDA","rill","corn, field","2018/07/30 00:00:00","Yakima"
"35916_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/08/27 00:00:00","Yakima"
"35945_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/10 00:00:00","Yakima"
"35956_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/29 00:00:00","Yakima"
"35986_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/27 00:00:00","Yakima"
"35988_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/15 00:00:00","Yakima"
"35991_WSDA_SF_2018","WSDA","rill","corn, field","2018/06/06 00:00:00","Yakima"
"35992_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/21 00:00:00","Yakima"
"36007_WSDA_SF_2018","WSDA","rill","corn, field","2018/10/15 00:00:00","Yakima"
"36063_WSDA_SF_2018","WSDA","rill","corn, field","2018/10/01 00:00:00","Yakima"
"36072_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"36150_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/08/06 00:00:00","Yakima"
"36157_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/27 00:00:00","Yakima"
"36162_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/21 00:00:00","Yakima"
"36184_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/27 00:00:00","Yakima"
"36214_WSDA_SF_2018","WSDA","sprinkler","sudangrass","2018/07/31 00:00:00","Yakima"
"36232_WSDA_SF_2018","NASS","center pivot","corn, field","2018/08/29 00:00:00","Yakima"
"36243_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"36282_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/10 00:00:00","Yakima"
"36290_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/01 00:00:00","Yakima"
"36294_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/08/21 00:00:00","Yakima"
"36316_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/15 00:00:00","Yakima"
"36335_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/08/28 00:00:00","Yakima"
"36342_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/05 00:00:00","Yakima"
"36372_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/10/15 00:00:00","Yakima"
"36374_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/28 00:00:00","Yakima"
"36402_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/10/15 00:00:00","Yakima"
"36406_WSDA_SF_2018","WSDA","rill","wheat","2018/09/04 00:00:00","Yakima"
"36407_WSDA_SF_2018","WSDA","wheel line","corn, field","2018/08/08 00:00:00","Yakima"
"36440_WSDA_SF_2018","WSDA","wheel line","corn, field","2018/08/08 00:00:00","Yakima"
"36458_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"36472_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/10 00:00:00","Yakima"
"36473_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"36479_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/05 00:00:00","Yakima"
"36480_WSDA_SF_2018","WSDA","center pivot/rill","corn, field","2018/09/05 00:00:00","Yakima"
"36500_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/10 00:00:00","Yakima"
"36501_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/29 00:00:00","Yakima"
"36541_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/29 00:00:00","Yakima"
"36549_WSDA_SF_2018","WSDA","rill","corn, field","2018/06/06 00:00:00","Yakima"
"36562_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/01 00:00:00","Yakima"
"36571_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/07/31 00:00:00","Yakima"
"36578_WSDA_SF_2018","WSDA","sprinkler/wheel line","corn, field","2018/08/28 00:00:00","Yakima"
"36594_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/15 00:00:00","Yakima"
"36614_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/29 00:00:00","Yakima"
"36621_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/10 00:00:00","Yakima"
"36630_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/10 00:00:00","Yakima"
"36637_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"36655_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/08 00:00:00","Yakima"
"36657_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/08/27 00:00:00","Yakima"
"36661_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/27 00:00:00","Yakima"
"36673_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/29 00:00:00","Yakima"
"36679_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/01 00:00:00","Yakima"
"36681_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/01 00:00:00","Yakima"
"36688_WSDA_SF_2018","WSDA","wheel line","corn, field","2018/08/21 00:00:00","Yakima"
"36698_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/07/30 00:00:00","Yakima"
"36707_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"36708_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"36721_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/15 00:00:00","Yakima"
"36732_WSDA_SF_2018","WSDA","rill","sudangrass","2018/08/15 00:00:00","Yakima"
"36756_WSDA_SF_2018","WSDA","rill","pumpkin","2018/08/06 00:00:00","Yakima"
"36765_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/17 00:00:00","Yakima"
"36790_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"36875_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/21 00:00:00","Yakima"
"36899_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/05 00:00:00","Yakima"
"36913_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/17 00:00:00","Yakima"
"36936_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"36954_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Yakima"
"36988_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/08/08 00:00:00","Yakima"
"36990_WSDA_SF_2018","WSDA","drip","corn, field","2018/09/05 00:00:00","Yakima"
"37000_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/08 00:00:00","Yakima"
"37012_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/08/29 00:00:00","Yakima"
"37029_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/21 00:00:00","Yakima"
"37030_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/21 00:00:00","Yakima"
"37039_WSDA_SF_2018","WSDA","rill","corn, field","2018/07/31 00:00:00","Yakima"
"37083_WSDA_SF_2018","WSDA","wheel line","corn, field","2018/08/21 00:00:00","Yakima"
"37087_WSDA_SF_2018","WSDA","rill","wheat","2018/08/08 00:00:00","Yakima"
"37117_WSDA_SF_2018","WSDA","wheel line","wheat","2018/10/17 00:00:00","Yakima"
"37131_WSDA_SF_2018","WSDA","wheel line","triticale hay","2018/06/27 00:00:00","Yakima"
"37134_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/06 00:00:00","Yakima"
"37138_WSDA_SF_2018","WSDA","wheel line","corn, field","2018/10/15 00:00:00","Yakima"
"37142_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/09/10 00:00:00","Yakima"
"37166_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/10 00:00:00","Yakima"
"37183_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/08 00:00:00","Yakima"
"37217_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/07/10 00:00:00","Yakima"
"37234_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"37240_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/21 00:00:00","Yakima"
"37250_WSDA_SF_2018","WSDA","big gun/sprinkler","corn, field","2018/08/06 00:00:00","Yakima"
"37266_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Yakima"
"37271_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/07/31 00:00:00","Yakima"
"37296_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/29 00:00:00","Yakima"
"37298_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/15 00:00:00","Yakima"
"37313_WSDA_SF_2018","WSDA","rill","pumpkin","2018/08/15 00:00:00","Yakima"
"37337_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/21 00:00:00","Yakima"
"37338_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/15 00:00:00","Yakima"
"37384_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/15 00:00:00","Yakima"
"37386_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/29 00:00:00","Yakima"
"37398_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/21 00:00:00","Yakima"
"37403_WSDA_SF_2018","WSDA","wheel line","corn, field","2018/10/15 00:00:00","Yakima"
"37406_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/01 00:00:00","Yakima"
"37417_WSDA_SF_2018","WSDA","wheel line","bean, dry","2018/09/10 00:00:00","Yakima"
"37432_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"37446_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/06 00:00:00","Yakima"
"37455_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/10/10 00:00:00","Yakima"
"37484_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/10 00:00:00","Yakima"
"37485_WSDA_SF_2018","WSDA","rill","wheat","2018/09/04 00:00:00","Yakima"
"37486_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"37533_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/04 00:00:00","Yakima"
"37540_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/27 00:00:00","Yakima"
"37548_WSDA_SF_2018","WSDA","center pivot","triticale hay","2018/04/19 00:00:00","Yakima"
"37579_WSDA_SF_2018","WSDA","sprinkler","sunflower seed","2018/08/27 00:00:00","Yakima"
"37598_WSDA_SF_2018","WSDA","rill","corn, field","2018/07/31 00:00:00","Yakima"
"37601_WSDA_SF_2018","WSDA","rill","corn, field","2018/07/31 00:00:00","Yakima"
"37622_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/10 00:00:00","Yakima"
"37636_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/09/04 00:00:00","Yakima"
"37639_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/15 00:00:00","Yakima"
"37657_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"37672_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/07/31 00:00:00","Yakima"
"37679_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/15 00:00:00","Yakima"
"37699_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/15 00:00:00","Yakima"
"37723_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/08/22 00:00:00","Yakima"
"37728_WSDA_SF_2018","WSDA","rill","wheat","2018/07/25 00:00:00","Yakima"
"37732_WSDA_SF_2018","WSDA","wheel line","corn, field","2018/08/21 00:00:00","Yakima"
"37742_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"37755_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/07/30 00:00:00","Yakima"
"37776_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/28 00:00:00","Yakima"
"37796_WSDA_SF_2018","WSDA","big gun/center pivot","corn, field","2018/08/27 00:00:00","Yakima"
"37802_WSDA_SF_2018","WSDA","center pivot/rill","wheat","2018/09/05 00:00:00","Yakima"
"37850_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/15 00:00:00","Yakima"
"37871_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/08 00:00:00","Yakima"
"37872_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/10/10 00:00:00","Yakima"
"37889_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/21 00:00:00","Yakima"
"37892_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/08/21 00:00:00","Yakima"
"37897_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/29 00:00:00","Yakima"
"37907_WSDA_SF_2018","WSDA","wheel line","corn, sweet","2018/08/08 00:00:00","Yakima"
"37912_WSDA_SF_2018","WSDA","big gun","wheat","2018/07/30 00:00:00","Yakima"
"37936_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/29 00:00:00","Yakima"
"37942_WSDA_SF_2018","WSDA","wheel line","wheat","2018/08/15 00:00:00","Yakima"
"37957_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"37967_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/29 00:00:00","Yakima"
"37978_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/21 00:00:00","Yakima"
"37989_WSDA_SF_2018","NASS","wheel line","wheat","2018/12/31 00:00:00","Yakima"
"37991_WSDA_SF_2018","WSDA","rill","corn, field","2018/10/15 00:00:00","Yakima"
"38011_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/15 00:00:00","Yakima"
"38017_WSDA_SF_2018","WSDA","rill","corn, field","2018/10/10 00:00:00","Yakima"
"38065_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/17 00:00:00","Yakima"
"38095_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/15 00:00:00","Yakima"
"38098_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/08 00:00:00","Yakima"
"38101_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"38106_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/08/27 00:00:00","Yakima"
"38133_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"38157_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/01 00:00:00","Yakima"
"38184_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/10/10 00:00:00","Yakima"
"38193_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/05 00:00:00","Yakima"
"38202_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/06 00:00:00","Yakima"
"38204_WSDA_SF_2018","WSDA","sprinkler","caneberry","2018/08/06 00:00:00","Yakima"
"38210_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/29 00:00:00","Yakima"
"38245_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/10 00:00:00","Yakima"
"38255_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/10 00:00:00","Yakima"
"38263_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/17 00:00:00","Yakima"
"38266_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/07/30 00:00:00","Yakima"
"38272_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/07/30 00:00:00","Yakima"
"38275_WSDA_SF_2018","WSDA","center pivot/sprinkler","sudangrass","2018/07/31 00:00:00","Yakima"
"38378_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/08/06 00:00:00","Yakima"
"38381_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/29 00:00:00","Yakima"
"38428_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/29 00:00:00","Yakima"
"38437_WSDA_SF_2018","WSDA","center pivot","sunflower seed","2018/08/28 00:00:00","Yakima"
"38464_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/08/06 00:00:00","Yakima"
"38507_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"38513_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/29 00:00:00","Yakima"
"38517_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/29 00:00:00","Yakima"
"38534_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/12 00:00:00","Yakima"
"38560_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/29 00:00:00","Yakima"
"38561_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/08/29 00:00:00","Yakima"
"38584_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/29 00:00:00","Yakima"
"38659_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/06 00:00:00","Yakima"
"38665_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/06 00:00:00","Yakima"
"38718_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/10 00:00:00","Yakima"
"38770_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"38812_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/10/24 00:00:00","Yakima"
"38820_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/01 00:00:00","Yakima"
"38826_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/10 00:00:00","Yakima"
"38845_WSDA_SF_2018","WSDA","rill","corn, field","2018/10/01 00:00:00","Yakima"
"38875_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/08/08 00:00:00","Yakima"
"38877_WSDA_SF_2018","WSDA","big gun","corn, field","2018/07/31 00:00:00","Yakima"
"38946_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"38964_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/08/15 00:00:00","Yakima"
"38966_WSDA_SF_2018","NASS","sprinkler","corn, field","2018/08/29 00:00:00","Yakima"
"38980_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"38983_WSDA_SF_2018","WSDA","wheel line","oat","2018/06/27 00:00:00","Yakima"
"38994_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/08 00:00:00","Yakima"
"38999_WSDA_SF_2018","WSDA","wheel line","wheat","2018/10/17 00:00:00","Yakima"
"39012_WSDA_SF_2018","WSDA","wheel line","corn, field","2018/08/01 00:00:00","Yakima"
"39040_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/10/10 00:00:00","Yakima"
"39057_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/29 00:00:00","Yakima"
"39087_WSDA_SF_2018","WSDA","center pivot/rill","corn, field","2018/08/08 00:00:00","Yakima"
"39092_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/08/01 00:00:00","Yakima"
"39103_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/27 00:00:00","Yakima"
"39106_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/08/29 00:00:00","Yakima"
"39123_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"39126_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/15 00:00:00","Yakima"
"39131_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"39177_WSDA_SF_2018","WSDA","rill","corn, field","2018/10/10 00:00:00","Yakima"
"39184_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/15 00:00:00","Yakima"
"39199_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/08/08 00:00:00","Yakima"
"39209_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/05 00:00:00","Yakima"
"39224_WSDA_SF_2018","WSDA","rill","corn, field","2018/07/30 00:00:00","Yakima"
"39230_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"39237_WSDA_SF_2018","NASS","center pivot","corn, field","2018/08/29 00:00:00","Yakima"
"39250_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"39254_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"39268_WSDA_SF_2018","WSDA","rill","corn, sweet","2018/08/06 00:00:00","Yakima"
"39318_WSDA_SF_2018","WSDA","rill/wheel line","corn, field","2018/09/10 00:00:00","Yakima"
"39326_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/10 00:00:00","Yakima"
"39352_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/08/27 00:00:00","Yakima"
"39366_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/08/22 00:00:00","Yakima"
"39393_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/06 00:00:00","Yakima"
"39411_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/29 00:00:00","Yakima"
"39418_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/10 00:00:00","Yakima"
"39423_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"39424_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"39427_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"39447_WSDA_SF_2018","WSDA","wheel line","corn, field","2018/08/27 00:00:00","Yakima"
"39448_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/08/27 00:00:00","Yakima"
"39476_WSDA_SF_2018","WSDA","rill","corn, field","2018/07/30 00:00:00","Yakima"
"39480_WSDA_SF_2018","WSDA","wheel line","corn, field","2018/08/27 00:00:00","Yakima"
"39504_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/27 00:00:00","Yakima"
"39525_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/17 00:00:00","Yakima"
"39526_WSDA_SF_2018","WSDA","center pivot","sudangrass","2018/08/28 00:00:00","Yakima"
"39571_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/10 00:00:00","Yakima"
"39598_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"39610_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/10 00:00:00","Yakima"
"39615_WSDA_SF_2018","WSDA","center pivot/rill","corn, field","2018/08/28 00:00:00","Yakima"
"39617_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"39633_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/10 00:00:00","Yakima"
"39674_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/28 00:00:00","Yakima"
"39718_WSDA_SF_2018","WSDA","rill","corn, field","2018/08/21 00:00:00","Yakima"
"39723_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/04 00:00:00","Yakima"
"39771_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"39772_WSDA_SF_2018","WSDA","wheel line","corn, field","2018/08/28 00:00:00","Yakima"
"39836_WSDA_SF_2018","NASS","rill","corn, field","2018/08/29 00:00:00","Yakima"
"39845_WSDA_SF_2018","WSDA","sprinkler/wheel line","sudangrass","2018/08/15 00:00:00","Yakima"
"39859_WSDA_SF_2018","WSDA","center pivot/rill","corn, field","2018/09/05 00:00:00","Yakima"
"39889_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/05 00:00:00","Yakima"
"39908_WSDA_SF_2018","WSDA","rill","corn, field","2018/09/05 00:00:00","Yakima"
"39910_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/06 00:00:00","Yakima"
"39923_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/15 00:00:00","Yakima"
"39924_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/29 00:00:00","Yakima"
"39943_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/10 00:00:00","Yakima"
