station,year,date,jd,variety,rep,stage,cumdd,cumGDD,bloom,pink,wt,cultivar
Brays Landing,2010,16apr2010,106,Cripps Pink,25,F,241.00299,118,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,28,F,241.00299,118,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,9,F,241.00299,118,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,20,F,241.00299,118,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,19,F,241.00299,118,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,23,F,241.00299,118,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,5,F,241.00299,118,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,27,F,241.00299,118,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,10,F,241.00299,118,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,15,F,241.00299,118,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,26,F,241.00299,118,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,6,F,241.00299,118,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,24,F,241.00299,118,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,11,F,241.00299,118,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,8,F,241.00299,118,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,16,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,13,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,20,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,14,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,17,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,15,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,19,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,24,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,8,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,1,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,5,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,3,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,23,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,22,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,18,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,4,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,21,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,2,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,12,F,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,28,G,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,6,G,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,26,G,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,27,G,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,11,G,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,9,G,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,10,G,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,25,G,284.36108,161.05,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,22,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,24,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,2,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,18,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,12,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,15,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,19,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,8,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,23,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,3,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,1,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,17,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,16,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,5,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,4,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,7,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,14,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,21,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,20,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,13,F,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,11,G,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,10,G,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,27,G,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,26,G,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,6,G,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,28,G,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,25,G,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,9,G,318.61108,195.3,1,0,1,Cripps Pink
Brays Landing,2010,23apr2010,113,Cripps Pink,7,G,340.42279,216.50002,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,10,F,240.77438,113.6,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,13,F,240.77438,113.6,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,18,F,240.77438,113.6,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,4,F,240.77438,113.6,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,16,F,240.77438,113.6,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,5,F,240.77438,113.6,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,12,F,240.77438,113.6,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,15,F,240.77438,113.6,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,26,F,240.77438,113.6,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,7,F,240.77438,113.6,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,11,F,240.77438,113.6,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,28,F,240.77438,113.6,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,8,F,240.77438,113.6,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,8,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,13,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,12,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,16,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,28,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,15,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,3,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,20,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,17,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,11,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,24,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,1,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,7,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,18,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,26,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,4,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,19,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,10,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,6,F,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,5,G,256.61847,127.60001,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,30,F,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,21,F,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,29,F,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,14,F,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,2,F,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,17,F,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,9,F,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,22,F,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,25,F,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,27,F,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,23,F,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,6,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,15,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,28,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,4,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,20,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,12,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,19,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,24,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,1,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,18,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,10,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,7,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,3,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,11,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,16,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,13,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,26,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,5,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,8,G,280.16824,151.05,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,4,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,10,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,2,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,22,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,3,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,5,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,14,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,11,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,12,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,1,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,26,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,17,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,8,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,24,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,29,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,27,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,21,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,19,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,25,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,16,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,20,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,18,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,9,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,13,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,15,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,30,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,6,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,23,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,7,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,28,G,309.19147,178.35001,1,0,1,Cripps Pink
Brays Landing,2011,11may2011,131,Cripps Pink,9,G,339.48306,208.55,1,0,1,Cripps Pink
Brays Landing,2011,11may2011,131,Cripps Pink,17,G,339.48306,208.55,1,0,1,Cripps Pink
Brays Landing,2011,11may2011,131,Cripps Pink,14,G,339.48306,208.55,1,0,1,Cripps Pink
Brays Landing,2011,11may2011,131,Cripps Pink,22,G,339.48306,208.55,1,0,1,Cripps Pink
Brays Landing,2011,11may2011,131,Cripps Pink,23,G,339.48306,208.55,1,0,1,Cripps Pink
Brays Landing,2011,11may2011,131,Cripps Pink,27,G,339.48306,208.55,1,0,1,Cripps Pink
Brays Landing,2011,13may2011,133,Cripps Pink,22,G,365.34,233.8,1,0,1,Cripps Pink
Brays Landing,2012,23apr2012,114,Cripps Pink,12,F,260.98111,172.60001,1,0,1,Cripps Pink
Brays Landing,2012,23apr2012,114,Cripps Pink,27,F,260.98111,172.60001,1,0,1,Cripps Pink
Brays Landing,2012,23apr2012,114,Cripps Pink,7,F,260.98111,172.60001,1,0,1,Cripps Pink
Brays Landing,2012,23apr2012,114,Cripps Pink,17,F,260.98111,172.60001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,10,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,23,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,29,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,1,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,16,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,17,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,24,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,30,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,26,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,3,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,21,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,22,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,19,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,6,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,12,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,9,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,28,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,8,F,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,18,G,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,7,G,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,4,G,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,5,G,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,27,G,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,11,G,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,2,G,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,25,G,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,13,G,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,20,G,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,15,G,297.58331,210.90001,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,6,F,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,23,F,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,8,F,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,26,F,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,21,F,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,1,F,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,9,F,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,30,F,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,18,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,5,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,2,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,22,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,29,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,10,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,3,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,13,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,28,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,11,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,16,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,4,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,17,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,19,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,12,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,25,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,7,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,24,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,20,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,15,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,14,G,318.5806,230.75,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,14,G,353.95065,265.25,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,12,G,353.95065,265.25,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,30,G,353.95065,265.25,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,8,G,353.95065,265.25,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,21,G,353.95065,265.25,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,23,G,353.95065,265.25,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,24,G,353.95065,265.25,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,3,G,353.95065,265.25,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,11,G,353.95065,265.25,1,0,1,Cripps Pink
Brays Landing,2012,02may2012,123,Cripps Pink,8,G,371.58069,281.95001,1,0,1,Cripps Pink
Brays Landing,2012,02may2012,123,Cripps Pink,21,G,371.58069,281.95001,1,0,1,Cripps Pink
Brays Landing,2012,02may2012,123,Cripps Pink,30,G,371.58069,281.95001,1,0,1,Cripps Pink
Brays Landing,2012,02may2012,123,Cripps Pink,14,G,371.58069,281.95001,1,0,1,Cripps Pink
Brays Landing,2012,04may2012,125,Cripps Pink,8,G,385.03287,294.60001,1,0,1,Cripps Pink
Brays Landing,2013,17apr2013,107,Cripps Pink,21,F,262.63254,169.75,1,0,1,Cripps Pink
Brays Landing,2013,17apr2013,107,Cripps Pink,12,F,262.63254,169.75,1,0,1,Cripps Pink
Brays Landing,2013,17apr2013,107,Cripps Pink,4,F,262.63254,169.75,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,10,F,279.39581,184.65001,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,3,F,279.39581,184.65001,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,22,F,279.39581,184.65001,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,14,F,279.39581,184.65001,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,29,F,279.39581,184.65001,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,12,F,279.39581,184.65001,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,21,F,279.39581,184.65001,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,18,F,279.39581,184.65001,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,15,F,279.39581,184.65001,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,24,F,279.39581,184.65001,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,25,F,279.39581,184.65001,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,5,F,279.39581,184.65001,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,6,F,279.39581,184.65001,1,0,1,Cripps Pink
