station,year,date,jd,variety,rep,stage,cumdd,cumGDD,bloom,pink,wt,cultivar
Brays Landing,2010,16apr2010,106,Cripps Pink,24,F,232.58086,117.46999,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,5,F,232.58086,117.46999,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,6,F,232.58086,117.46999,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,11,F,232.58086,117.46999,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,15,F,232.58086,117.46999,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,23,F,232.58086,117.46999,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,27,F,232.58086,117.46999,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,9,F,232.58086,117.46999,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,28,F,232.58086,117.46999,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,25,F,232.58086,117.46999,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,8,F,232.58086,117.46999,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,26,F,232.58086,117.46999,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,19,F,232.58086,117.46999,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,10,F,232.58086,117.46999,1,0,1,Cripps Pink
Brays Landing,2010,16apr2010,106,Cripps Pink,20,F,232.58086,117.46999,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,1,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,19,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,4,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,15,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,24,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,14,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,21,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,3,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,8,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,2,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,18,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,13,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,16,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,12,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,23,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,22,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,5,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,20,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,17,F,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,27,G,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,11,G,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,25,G,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,9,G,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,26,G,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,10,G,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,6,G,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,19apr2010,109,Cripps Pink,28,G,276.09509,160.00499,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,20,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,24,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,16,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,19,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,21,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,13,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,8,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,2,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,4,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,17,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,5,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,18,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,7,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,22,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,14,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,12,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,15,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,1,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,23,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,3,F,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,27,G,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,6,G,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,10,G,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,9,G,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,26,G,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,25,G,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,11,G,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,21apr2010,111,Cripps Pink,28,G,306.86011,190.76999,1,0,1,Cripps Pink
Brays Landing,2010,23apr2010,113,Cripps Pink,7,G,328.60995,211.83998,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,13,F,239.88002,128.16,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,11,F,239.88002,128.16,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,28,F,239.88002,128.16,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,26,F,239.88002,128.16,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,4,F,239.88002,128.16,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,5,F,239.88002,128.16,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,16,F,239.88002,128.16,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,10,F,239.88002,128.16,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,7,F,239.88002,128.16,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,18,F,239.88002,128.16,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,12,F,239.88002,128.16,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,8,F,239.88002,128.16,1,0,1,Cripps Pink
Brays Landing,2011,02may2011,122,Cripps Pink,15,F,239.88002,128.16,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,7,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,20,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,26,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,10,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,4,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,16,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,11,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,18,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,3,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,15,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,8,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,1,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,6,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,12,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,28,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,17,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,19,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,13,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,24,F,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,04may2011,124,Cripps Pink,5,G,257.39941,144.045,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,2,F,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,14,F,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,27,F,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,17,F,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,23,F,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,25,F,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,29,F,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,30,F,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,22,F,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,21,F,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,9,F,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,10,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,20,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,1,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,6,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,26,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,24,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,12,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,5,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,28,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,18,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,19,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,15,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,11,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,7,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,16,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,8,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,13,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,4,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,06may2011,126,Cripps Pink,3,G,279.93958,166.56999,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,9,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,10,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,26,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,5,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,8,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,19,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,17,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,23,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,12,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,29,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,6,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,2,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,16,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,24,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,30,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,28,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,13,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,15,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,4,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,25,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,1,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,7,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,21,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,3,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,22,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,14,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,20,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,11,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,18,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,09may2011,129,Cripps Pink,27,G,307.8782,192.485,1,0,1,Cripps Pink
Brays Landing,2011,11may2011,131,Cripps Pink,14,G,338.54602,222.855,1,0,1,Cripps Pink
Brays Landing,2011,11may2011,131,Cripps Pink,22,G,338.54602,222.855,1,0,1,Cripps Pink
Brays Landing,2011,11may2011,131,Cripps Pink,9,G,338.54602,222.855,1,0,1,Cripps Pink
Brays Landing,2011,11may2011,131,Cripps Pink,23,G,338.54602,222.855,1,0,1,Cripps Pink
Brays Landing,2011,11may2011,131,Cripps Pink,27,G,338.54602,222.855,1,0,1,Cripps Pink
Brays Landing,2011,11may2011,131,Cripps Pink,17,G,338.54602,222.855,1,0,1,Cripps Pink
Brays Landing,2011,13may2011,133,Cripps Pink,22,G,361.15332,244.7,1,0,1,Cripps Pink
Brays Landing,2012,23apr2012,114,Cripps Pink,17,F,279.20074,209.50002,1,0,1,Cripps Pink
Brays Landing,2012,23apr2012,114,Cripps Pink,27,F,279.20074,209.50002,1,0,1,Cripps Pink
Brays Landing,2012,23apr2012,114,Cripps Pink,7,F,279.20074,209.50002,1,0,1,Cripps Pink
Brays Landing,2012,23apr2012,114,Cripps Pink,12,F,279.20074,209.50002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,1,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,26,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,16,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,8,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,19,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,24,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,21,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,3,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,28,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,23,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,10,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,6,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,9,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,12,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,29,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,17,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,30,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,22,F,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,18,G,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,5,G,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,25,G,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,2,G,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,11,G,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,7,G,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,13,G,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,20,G,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,15,G,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,4,G,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,25apr2012,116,Cripps Pink,27,G,313.06076,243.36002,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,8,F,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,26,F,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,6,F,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,21,F,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,30,F,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,9,F,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,1,F,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,23,F,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,10,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,3,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,2,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,13,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,7,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,20,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,22,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,28,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,17,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,11,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,5,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,15,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,14,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,29,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,4,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,12,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,19,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,25,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,24,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,18,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,27apr2012,118,Cripps Pink,16,G,331.39075,261.69,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,8,G,369.45074,299.35001,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,3,G,369.45074,299.35001,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,12,G,369.45074,299.35001,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,21,G,369.45074,299.35001,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,23,G,369.45074,299.35001,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,14,G,369.45074,299.35001,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,30,G,369.45074,299.35001,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,11,G,369.45074,299.35001,1,0,1,Cripps Pink
Brays Landing,2012,30apr2012,121,Cripps Pink,24,G,369.45074,299.35001,1,0,1,Cripps Pink
Brays Landing,2012,02may2012,123,Cripps Pink,8,G,388.30576,318.20502,1,0,1,Cripps Pink
Brays Landing,2012,02may2012,123,Cripps Pink,14,G,388.30576,318.20502,1,0,1,Cripps Pink
Brays Landing,2012,02may2012,123,Cripps Pink,21,G,388.30576,318.20502,1,0,1,Cripps Pink
Brays Landing,2012,02may2012,123,Cripps Pink,30,G,388.30576,318.20502,1,0,1,Cripps Pink
Brays Landing,2012,04may2012,125,Cripps Pink,8,G,401.04724,330.85501,1,0,1,Cripps Pink
Brays Landing,2013,17apr2013,107,Cripps Pink,4,F,283.94632,206.5,1,0,1,Cripps Pink
Brays Landing,2013,17apr2013,107,Cripps Pink,12,F,283.94632,206.5,1,0,1,Cripps Pink
Brays Landing,2013,17apr2013,107,Cripps Pink,21,F,283.94632,206.5,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,29,F,307.3237,229.86,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,12,F,307.3237,229.86,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,14,F,307.3237,229.86,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,18,F,307.3237,229.86,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,15,F,307.3237,229.86,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,4,F,307.3237,229.86,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,6,F,307.3237,229.86,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,22,F,307.3237,229.86,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,21,F,307.3237,229.86,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,25,F,307.3237,229.86,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,10,F,307.3237,229.86,1,0,1,Cripps Pink
Brays Landing,2013,19apr2013,109,Cripps Pink,9,F,307.3237,229.86,1,0,1,Cripps Pink
